,id,sentiment,negative_reason,user,retweet_count,text
1890,5.69241e+17,positive,,PalenMcDermott,1,@united cldnt happier plastic wing pins flight 494. love them! amazing staff! nice 
1891,5.69239e+17,negative,Bad Flight,JoeSchmuck,0,@united help? invest planes people stock buybacks executive pay. disappoint.
1892,5.69239e+17,negative,Cancelled Flight,rpgibson8589,0,@united roc flight cancelled flightled. love snowy drive substitutes
1893,5.69238e+17,negative,Customer Service Issue,TheBarnesology,0,@united that's crazy long form! video?
1894,5.69237e+17,negative,Can't Tell,AviNewYork,0,@united hope issue return flight tomorrow
1895,5.69237e+17,negative,Cancelled Flight,AngelikaGiatras,0,@united flight cancelled flightled. ridiculous
1896,5.69236e+17,negative,Customer Service Issue,screamingbrat,0,@united o'head it's best call 1-800# - hold 26+ mins
1897,5.69235e+17,positive,,elmoray,0,@united reply.  better seat leg munich. nice.
1898,5.69234e+17,negative,Customer Service Issue,smithnr,0,@united appreciate hold 20min hung requesting help big group. #delta
1899,5.69233e+17,negative,Can't Tell,elmoray,0,@united reply.  frustration spending upgrade puts wait  list.
1900,5.69233e+17,negative,Damaged Luggage,HSeeley14,0,@united @nathankillam staff throwing luggage around.
1901,5.69233e+17,negative,Late Flight,c4pyro,0,@united 4 stranded   flying orleans huston tonight will stuck days. fly wait.
1902,5.69233e+17,negative,Bad Flight,polkj71,0,@united hello flying class 20 people zone 1!!!!!  pls pass app dept - board 1st class
1903,5.69232e+17,positive,,ChefjeffSD,0,@united care mom reflight booking problems flight phl.
1904,5.69232e+17,negative,Customer Service Issue,hadAbadWeek,0,"@united deal person. cowardly customer service, looked eyes anyone."
1905,5.69232e+17,negative,Flight Attendant Complaints,hadAbadWeek,0,"@united nope. called, lost seating preference paid for, sit. w/ flight late flightr."
1906,5.69232e+17,negative,Late Flight,WSlough,0,@united stuck dc denver. engine shut terminal. flights me?
1907,5.69232e+17,positive,,jowyang,0,"@united ill check out, appreciate response, regardless."
1908,5.69229e+17,negative,Cancelled Flight,pwaggs,0,@united 1427 cancelled flightled. moved 333. figure car rental changes such.
1909,5.69229e+17,negative,Bad Flight,jaycalavas,0,"@united troubling news, time raise bar legroom! "
1910,5.69229e+17,positive,,toddon14th,0,@united 1632 phenomenal frm gate (sea) gate (iad)
1911,5.69227e+17,positive,,zachkpearson,0,.@united thanks. hopefully easily resolved.
1912,5.69226e+17,negative,Cancelled Flight,luko,0,@united terrible travel experience. traveled 8000 miles roundtrip cancelled flightlations short hops cost days
1913,5.69226e+17,negative,Customer Service Issue,TheBarnesology,0,@united charging people freaking flight map? 
1914,5.69226e+17,negative,Late Flight,ThatsVy,0,@united flight mco delayed & scheduled arrive connection departs. options have?
1915,5.69226e+17,negative,Can't Tell,SomuchWhit,0,@united company values it's customer & reading tweets i'm feels #lostmybusiness
1916,5.69225e+17,negative,Can't Tell,BVSCAPE,1,"@united insulted, disrespected met incompetence turn voucher domestic round trip"
1917,5.69225e+17,negative,Cancelled Flight,brandonmajor,0,@united. day iad cvg iad cancelled flightled united airlines operating. friend stuck intl flight. help?
1918,5.69222e+17,negative,Can't Tell,BVSCAPE,1,@united well customers frustrated compensate appropriately screw royally!! #fakesincerity
1919,5.69221e+17,positive,,marynevis,0,@united will. thanks.
1920,5.6922e+17,negative,Customer Service Issue,jenkulp,0,"@united employees angriest, angst-iest group people (except tasha check-in iah.) @dad_or_alive"
1921,5.6922e+17,negative,Can't Tell,marynevis,0,@united it's doubtful he'll fly united will traveling lot sales manager covering north america
1922,5.69219e+17,positive,,marynevis,0,@united finally on. threatened send vegas coach. thnx.
1923,5.69217e+17,negative,Customer Service Issue,GatorKim_ATL,0,@united worst customer non-service sure!
1924,5.69217e+17,negative,Can't Tell,GatorKim_ATL,0,@united worst airline ever?
1925,5.69216e+17,negative,Flight Attendant Complaints,CheoGA,1,@united employees good service kind attitude customers vital kind business.
1926,5.69215e+17,negative,longlines,janemswift,0,@united assistance. door travelling 3 kids.
1927,5.69214e+17,negative,Flight Attendant Complaints,marynevis,0,@united friend o'hare flight bc proof bought 1st class tkt. boarding pass.
1928,5.69214e+17,positive,,PierreSchmit,0,"@united smile today, award... ;-) computers sense humour :-) "
1929,5.69214e+17,negative,longlines,RussPJohn,0,"@united tropic air san pedro, #belize. door. elected & appointed hacks "
1930,5.69213e+17,negative,Flight Booking Problems,rena_lea,0,"@united mileage policy awful. before, paid united miles. there's difference."
1931,5.69213e+17,negative,Late Flight,AngelikaGiatras,0,@united assure aircraft coming denver left it's previous destination? flight 3618
1932,5.69212e+17,negative,Can't Tell,JimRessler,0,@united refund ticket email address happened
1933,5.69212e+17,negative,Can't Tell,dmb41shows,0,@united 2 speak @united vp #custexp jimmy samartzis! survey/email awful flight exp 
1934,5.69211e+17,negative,Late Flight,RussPJohn,0,"@united delayed san pedro, belize. scheduled fly 3pm belize city houston. will wait please?"
1935,5.6921e+17,negative,Customer Service Issue,CheoGA,1,@united hello united. care call center mexico city office. terrible attitude lady helping me.
1936,5.6921e+17,negative,Customer Service Issue,Andrewc11776,0,"@united great!  i'm guessing late flight open, service horrible, you're overcharging, care miserable."
1937,5.69209e+17,negative,Late Flight,AngelikaGiatras,1,@united unbelievably disappointed. delay delay. messing life.
1938,5.69209e+17,negative,Customer Service Issue,joesanchezr,0,@united great & flattering story you! :)  (via @parachuteguy)
1939,5.69207e+17,negative,Cancelled Flight,DianaGo144,0,@united i'm snowy roads bwi. called mileageplus & told flight cancelled flighted 1 1/2 hours ago. rcvd notification. pls help
1940,5.69207e+17,negative,Can't Tell,aushianya,0,@united interviewed yesterday flight attendant person recruiter lost file interview
1941,5.69205e+17,negative,Cancelled Flight,2533107724Paul,0,"@united remember business, pleasant experience, will friend. bad experience will"
1942,5.69204e+17,negative,Bad Flight,KristenRuybal,1,@united assure travel time 4h2m 5h2m #timezones #accuratetraveltimes #3rdtimethishashappened 
1943,5.69204e+17,negative,Lost Luggage,Carl_Cochran1,0,@united bums lose biggest bag flight
1944,5.69203e+17,negative,Can't Tell,hadAbadWeek,0,@united airlines @comcast @xfinity cable/internet
1945,5.69203e+17,negative,Customer Service Issue,hadAbadWeek,0,@united customers . customer service  
1946,5.69203e+17,negative,Bad Flight,Waveruprecht24,0,"@united great decision making skills flight ops iah bag 10 minute connection don't, flight pushed early. disappointed!!!!"
1947,5.69202e+17,negative,Can't Tell,JoeSchmuck,0,"meanwhile, fucked flight. @united: festivities full swing united fairway club, overlooking 17th hole.."
1948,5.69201e+17,negative,Flight Booking Problems,darcqhorse,0,"@united process purchasing ticket, prices changed. unbelievable. #ripoffs #pricediscrimination"
1949,5.692e+17,negative,Late Flight,SeanFedorko,0,"@united although, stranded chicago o'hare 8 hours. chance cracker-jack service team provide meal?"
1950,5.69199e+17,positive,,SeanFedorko,0,"@united flights cancelled flighted :( trip refunded difficulty, staff extremely helpful, complaints! handle bad weather!"
1951,5.69198e+17,negative,Lost Luggage,NewsLadiesNeed,0,@united 14 hours landing #atl & bags...which clothes makeup!!! #unitedairlines #nothappy
1952,5.69198e+17,negative,Flight Attendant Complaints,your_ride_dear,1,@united #bullying #workforce ok. gate agents 2 work team. 2 1 cool. #delays #flights #unitedairlines
1953,5.69196e+17,negative,Customer Service Issue,BVSCAPE,1,"@united fucked day hilo lax 2hr30min delay software? missed connection, 8hrs late flightr upgrade nothin"
1954,5.69195e+17,negative,Customer Service Issue,hadAbadWeek,0,@united send customer service counter person. dia concourse gate b36a.
1955,5.69195e+17,negative,Customer Service Issue,hadAbadWeek,1,@united i'm expected 
1956,5.69194e+17,negative,Late Flight,drwebber,0,@united true. gate agents 100% caused this. we're helpful. making connection!! 
1957,5.69193e+17,negative,Cancelled Flight,halestorm62,0,@united it's 21st birthday sister coming celebrate flights cancelled flighting plz here!!!!
1958,5.69193e+17,negative,Late Flight,CBench79,0,@united what's hold flight 6475 slc den??
1959,5.69192e+17,negative,Cancelled Flight,HPStorageGuy,0,@united den-phx flight tomorrow cancelled flighted. asked overnight 2nite lax/sna. told paying. that's wrong
1960,5.69189e+17,positive,,DaRenton,0,@united help!!
1961,5.69189e+17,negative,Can't Tell,recon_love,0,@united yeah happen!
1962,5.69189e+17,negative,Lost Luggage,NewsLadiesNeed,0,@united bags? arrived @10am &website they're airport..2 1/2 hours late flightr???!! #nothappy
1963,5.69189e+17,negative,Bad Flight,paul_e_jones,1,@united maintenance issue. stuck geneva meal voucher won't cover plate flight spaghetti. really.
1964,5.69188e+17,negative,Flight Attendant Complaints,gngstout,0,@united hate bumped seat selected (& empty row) moved seat (non-empty). #1k #flt803 #nonupgrade!
1965,5.69187e+17,negative,Customer Service Issue,your_ride_dear,0,"@united announcement extra baggage, ""find empty bin"" aisle 20 baggage seat row 7. agents argueing"
1966,5.69187e+17,negative,Lost Luggage,gehandabare,1,@united bags arrived - customer focused days fly @continentalair1 here's hoping @united wakes
1967,5.69186e+17,negative,Flight Attendant Complaints,AnnieBodyCanada,0,@united total bs.have 1st class seats connecting flight. crew late flight. connection. plane. honor it??
1968,5.69186e+17,negative,Bad Flight,iamlaurencard,1,.@united info share tweet. send contact info. happy supply images cs rep names.
1969,5.69185e+17,negative,Customer Service Issue,NosihtamInc,1,@united lack customer service astounds me! worst airline history airlines! train staff!
1970,5.69185e+17,negative,Customer Service Issue,CFCDarlene,0,@united extremely disappointed #flight6831. united left crew pssgrs stranded rain @ gate cover. left psngrs 2 depart plane
1971,5.69184e+17,negative,Customer Service Issue,TimothyJGill,1,"@united landing plane, customer service experience poor. late flight rude workers missing luggage"
1972,5.69181e+17,negative,Can't Tell,hadAbadWeek,1,"fuck you, @united shitty fucking "
1973,5.6918e+17,positive,,grahamh00,0,@united you're good. you!
1974,5.69179e+17,positive,,argrenier,0,"@united wasn't frustrating! well, relate flightd y'all, anyway. impressed it."
1975,5.69175e+17,positive,,mrp,0,"@united oh, wi-fi router top fuselage! ;)"
1976,5.69172e+17,negative,Bad Flight,jrdnly,0,"@united sfo->aus ua343 2/17, is9jx1; seat appears mite problem. dr confirmed 50 bug bites mites"
1977,5.69172e+17,negative,Late Flight,michabt,0,"@united on, reopen 1285 clear growing dc backlog"
1978,5.69172e+17,negative,Customer Service Issue,not_asteroid,1,"@united customer service: 16hr delay coupon redeemed website $200 higher prices expedia, call wait time 55mins"
1979,5.69171e+17,negative,Can't Tell,startupofme,0,@united i'm considering business elsewhere. #unitedairlines
1980,5.69171e+17,negative,Flight Booking Problems,owenmcstravick,0,"@united website won't allow post required document, **were technical difficulties**"
1981,5.6917e+17,negative,Bad Flight,startupofme,0,"@united start upgrading planes. tvs & ""inflight wifi"" currently unavailable #unitedairlines"
1982,5.6917e+17,negative,Flight Booking Problems,GoGirlKnows,0,@united digging mileage earning plan. earn 1/3 miles now. changes award ticket prices?
1983,5.69169e+17,negative,Can't Tell,rpgibson8589,0,@united outsourcing ticket gate agents mia. ill advised. roc service downhill. employees fliers
1984,5.69169e+17,negative,Customer Service Issue,les_gingem,0,@united hung customer service waiting 30 min hold...guess vacation's happening? website wasn't working.
1985,5.69168e+17,negative,longlines,smallestnode,0,@united bad idea 200 people terminal food vouchers allow 15 minutes anything.  long lines!! #ua1523
1986,5.69167e+17,negative,Flight Booking Problems,tannad2001,0,@united what's going mileage accounts? login username email three days.
1987,5.69166e+17,negative,Can't Tell,_LaVitaLoca,0,@united incentive chance?
1988,5.69165e+17,negative,Can't Tell,AviNewYork,0,@united finally response. united check issue. ua 1514 ewr puj friday 02/20/15.
1989,5.69164e+17,negative,Late Flight,baldordash,0,"@united @baldordash rebooked,arrived 8 hours late flightr.  year 9 hrs san diego inflight entertainment!"
1990,5.69163e+17,negative,Lost Luggage,kylemostyn,0,@united lost bag huston leave bahamas cruise today #nola buy stuff. customer service existent
1991,5.69163e+17,negative,Flight Booking Problems,Zortrium0,0,@united site errored step changing award. pull reservation. 60 minute wait time.  @united!
1992,5.69162e+17,negative,Bad Flight,NadeemdeVree,0,@united 2nd chance today fly a'dam. let's redeem horrendous trip states.
1993,5.6916e+17,positive,,zombiesausage,0,@united impressed far. app that's worth damn sms updates flight.
1994,5.69156e+17,negative,Customer Service Issue,JimRessler,1,@united worst customer service experience united airlines
1995,5.69155e+17,negative,Can't Tell,LewisSalgadoNYC,0,@united airlines 1st & time fly airline! disgrace. @jimtrotter_nfl should've listened tweet! #horrible
1996,5.69155e+17,negative,Bad Flight,tony____k,0,"@united diverged burlington, vermont. sucks."
1997,5.69154e+17,negative,Flight Attendant Complaints,smonnat,1,@united officially inefficient boarding procedure. reason 45 mins board plane!
1998,5.69153e+17,negative,Late Flight,smallestnode,0,@united 3 hours sitting plane left gate yet. 6 hours actual flying left.
1999,5.69153e+17,negative,Customer Service Issue,sjampol,0,@united details customer care link month ago response.
2000,5.6915e+17,negative,Customer Service Issue,kayyywe,0,@united terrible service military members families. #ridiculous #unitedairlines
2001,5.69149e+17,negative,Cancelled Flight,calebkelley,0,@united flight cancelled flighted i'm needing help reflight booking problems.
2002,5.69148e+17,negative,Customer Service Issue,franknoc,0,"@united was, surprised 15 mins. experienced 1k number"
2003,5.69144e+17,negative,Can't Tell,_LaVitaLoca,0,@united i'm afraid not... fly service week i'm unhappy..spend money unhappy
2004,5.69144e+17,positive,,tbjackson09,0,"@united you.
it's daughters 13th bd party w/proj. weather cond, promising.
please assist earlier flts cmh?"
2005,5.69143e+17,negative,Late Flight,hadAbadWeek,0,"@united you're going cancelled flight flights today, favor now. stall inevitable."
2006,5.69143e+17,negative,Late Flight,smallestnode,0,@united plane's waiting gate hours passengers onboard cramped seats. yuck.
2007,5.69141e+17,negative,Late Flight,LandoForziati,0,"@united 
flight ua1665 delayed 2 hours mechanical issue...could free drink 3 inconvenience"
2008,5.6914e+17,negative,Customer Service Issue,AviNewYork,1,@united cell phone record checked conversed with. trust faa handle better.
2009,5.6914e+17,negative,Can't Tell,retailtherapy10,0,@united 15.99 wireless?  6.99 epic #fail . #greedy #piggy worst!
2010,5.69139e+17,negative,Can't Tell,AviNewYork,1,@united inspected picture? routine aircraft check cell phone? will faa & nyt ? 
2011,5.69134e+17,negative,Customer Service Issue,Pacen8r,1,"@united ""airserv"" contractors aren't worth wet damn. 30min late flight, bags ua1566. checkin calamity."
2012,5.69134e+17,negative,Customer Service Issue,kylemostyn,0,@united will fly again! terrible service!! ruined entire vacation!! #lostsuitcase #noreimbursement
2013,5.6913e+17,negative,Customer Service Issue,DiqM,0,"@united web app won't upgrade seats, call center wait time 20 minutes plus, legroom it's pita"
2014,5.69129e+17,negative,Can't Tell,tomwylie19,1,@united 132 characters cover reasons i'm afraid
2015,5.69128e+17,negative,Customer Service Issue,AviNewYork,0,@united busy cell phone ???
2016,5.69126e+17,negative,Can't Tell,BDWiese,0,"@united really, fill form flight experience? email 1k email address."
2017,5.69126e+17,negative,Late Flight,JuanJoseRG02,0,"@united: ""left gate 5 minutes early."" 
my thoughts: ""that count sit tarmac half hour."" #comeonpeople"
2018,5.69126e+17,positive,,garycirlin,0,@united will kudos capt. herman relayed chief pilot emailing someone?
2019,5.69125e+17,negative,Late Flight,beckybye,0,@united flight 1665 it's departing! website delayed operational difficulties-what mean?
2020,5.69121e+17,negative,Flight Attendant Complaints,thefarb,0,"@united teach gate agents 2 lie? learn own? overhead space bag,  check"
2021,5.6912e+17,negative,Customer Service Issue,justin_gbp,0,@united booked lh ua.  gate rebooked late flightr lh flight.  flight didnt earn pqd me. 
2022,5.69118e+17,negative,Customer Service Issue,BenBell22,0,@united coupled self-service policies/cost cutting exacerbates issues. (3/3)
2023,5.69117e+17,negative,Customer Service Issue,BenBell22,0,"@united appreciate offer, suspect long-term issue/not simple fix. also, ski/bootbag policy awkward best"
2024,5.69116e+17,negative,Customer Service Issue,BenBell22,0,"@united isnt simple issue, generally set check in/baggage policies logan general unhelpfulness employees early"
2025,5.69115e+17,negative,Lost Luggage,lingley,0,@united terrible illogical re-route cancelled flightled connection. pay check bag. lost bag. #ual
2026,5.69114e+17,negative,Cancelled Flight,TheBarnesology,0,@united follow you. 800-number agents rebooked me. 777 a320. ugh.
2027,5.69107e+17,positive,,ananth77,0,@united good job cle .. tpa schedule ... 4 5 inches snow ! 
2028,5.69105e+17,negative,Late Flight,recon_love,0,@united fails delayed flights 
2029,5.69102e+17,negative,Cancelled Flight,_Eric_Bishop,0,"@united yes, 200 people also."
2030,5.69102e+17,positive,,Mike_J_Morgan,0,@united #elp friendly. #flyerfriendly #united #emb145 #elpaso 
2031,5.69098e+17,negative,Lost Luggage,NicoleRoundy,0,@united it's booked class curbside delivery 24 hours now. i'm counting it! #teamusa
2032,5.69095e+17,negative,Late Flight,Sallee_D,0,@united ridiculous! ua6 delayed 3.5 hours counting. booked diff airline takes seriously #unitedsucks
2033,5.69094e+17,positive,,ryaneaster,0,@united provide voucher customers will tweet day long #earnedmybusiness
2034,5.6909e+17,negative,longlines,CaseyBarnes1,0,@united msp w/3 employees check crazy plane employees
2035,5.69089e+17,positive,,ryaneaster,0,@united stellar customer service. earned business attention detail.
2036,5.69088e+17,positive,,ryaneaster,0,@united service staff great usual. cleanliness smells bit much. back. #satisfied traveler
2037,5.69087e+17,negative,Can't Tell,DaRenton,0,@united ua 495 lax den - scheduled land lax @ 7:38 - rebook denver - best flight
2038,5.69085e+17,negative,Bad Flight,tcfitz3,0,@united  class passenger pay inflight wifi.
2039,5.69084e+17,positive,,filmbizpro,0,hey @united upgraded 10 hour international flight. forgive :-) you!
2040,5.69079e+17,negative,Cancelled Flight,DNLee5,0,"@united flight bgm cancelled flightled night, hotel voucher, pay cab back. worse cab experience"
2041,5.69078e+17,negative,Late Flight,jakehparrott,0,"@united's flight (4651, #iah) #iad delayed...because hooked ground power plane. together, folks."
2042,5.69078e+17,negative,Can't Tell,DaRenton,0,"@united  ua 1706 plane ""loses software"" decided upgrade..."
2043,5.69078e+17,negative,Late Flight,DaRenton,0,@united missed connection... ua 495
2044,5.69077e+17,negative,Flight Attendant Complaints,DaRenton,0,@united typically problem fixed - crew expires - delay turns cancelled flight...
2045,5.69077e+17,negative,Late Flight,DaRenton,0,"@united ua 1706 delayed - charged $600 late flight - ""oh well"""
2046,5.69075e+17,negative,Customer Service Issue,elliotdebruyn,0,"@united friend stuck bus runway pek small kids customer service, explanation, kids crying, awful service."
2047,5.69059e+17,positive,,DarianDavis,0,@united food! add gluten free options you're
2048,5.69058e+17,negative,Flight Attendant Complaints,_SamanthaAkira,0,@united no. guys suck. fly again. ur supervisors suck too.
2049,5.69057e+17,negative,Bad Flight,StevieT_89,0,@united flight york! love quality planes united!! #wtf #crappy #aviation #newyork 
2050,5.69049e+17,negative,Customer Service Issue,dlm_3,0,@united robotic answer.
2051,5.69036e+17,positive,,NoviceFlyer,0,@united  great flight gfc :) cheers 
2052,5.69036e+17,negative,Customer Service Issue,alexreznik,0,@united bad customer service  nyc weeks ago. thinking moving
2053,5.69035e+17,negative,Customer Service Issue,2cJustice4all,0,@united @danahajek : united's ceo decided outsource push skilled loyal employees..lack staff
2054,5.69035e+17,negative,Flight Attendant Complaints,dasbet,0,"@united mean, employees nice literally sobbed?"
2055,5.69034e+17,negative,Customer Service Issue,2cJustice4all,0,"@united @danahajek : complaints today (this week, month) respond b/c she's"
2056,5.69034e+17,negative,Cancelled Flight,dasbet,0,@united flying 9:30am event tomorrow. pushed flight. $400 ticket won't time.
2057,5.69033e+17,positive,,cindykane,0,@united held plane! it!!
2058,5.6903e+17,negative,Late Flight,AndreaDurkee,1,@united - delayed departure 2 hrs wait passengers flight late flight! unacceptable!!
2059,5.69028e+17,positive,,MERBARAT,0,"@united ok, info dm. appreciate help consideration. "
2060,5.69026e+17,negative,Customer Service Issue,dtcurtbrown,0,@united flight 1136 chicago houston 2 hours pretzels peanuts?! seriously passed out.
2061,5.69025e+17,positive,,EdinReporter,0,@united nice early home! 
2062,5.69025e+17,positive,,neilawinston,0,@united hope :)
2063,5.69024e+17,negative,Lost Luggage,gehandabare,0,@united - tag bags airport hoping arrive - here's hoping arrive
2064,5.69023e+17,positive,,iandroid614,0,@united he's that. help. huge race smoothly. peace
2065,5.69022e+17,negative,Flight Booking Problems,MERBARAT,0,@united planned book additional flights tonight 1 1/2 hrs working trip i'm worn out! #enoughisenough
2066,5.69021e+17,negative,Customer Service Issue,danahajek,1,@united help. disappointed customer service.
2067,5.69018e+17,negative,Customer Service Issue,MERBARAT,1,@united system hold 20 mins -mia tells going charge flight booking problems fee?! customer service?
2068,5.69016e+17,negative,Flight Booking Problems,CaptainDave13,1,@united  won't     wedding . irreplaceable milestone. there's reflight booking problems. repaid this?
2069,5.69014e+17,negative,Lost Luggage,iandroid614,0,@united brothers luggage lost copa airlines flight 635. he's competing sunday 2015 panamerican cross country cup. help
2070,5.69013e+17,positive,,robbshurr,0,"@united, will fill it? will. thanks! #bringyourown, @kleankanteen "
2071,5.69012e+17,negative,Customer Service Issue,johnwoodRTR,1,@united flight day less. driving 4 hours aspen snowstorm thx teams lack customer empathy
2072,5.69012e+17,negative,Lost Luggage,iandroid614,0,@united brothers baggage lost route 2015 panamerican cross country cup championship columbia. race sunday. help.
2073,5.69012e+17,negative,Flight Booking Problems,johnwoodRTR,1,@united plenty seats available.  vicky thomas refuse mile flyer?
2074,5.69011e+17,negative,Late Flight,kellyirish72,0,"@united funny, flights yesterday delayed mechanical issues. rotten luck 2 planes row ""issues""..."
2075,5.69011e+17,negative,Customer Service Issue,ldellabella,0,@united nice earlier  today. late flight now. hope.
2076,5.6901e+17,negative,Late Flight,franknoc,0,@united waiting 12 mins counting global services....something going on?
2077,5.69009e+17,negative,Late Flight,ldellabella,0,@united home.
2078,5.69009e+17,negative,Flight Booking Problems,johnwoodRTR,0,@united at-gate monitor 23 empty seats
2079,5.69009e+17,negative,Customer Service Issue,johnwoodRTR,0,@united reservations desk told me.  plenty seats
2080,5.69008e+17,negative,Flight Booking Problems,MERBARAT,0,"@united exasperating i'm difficult time flight booking problems error message you're undergoing maintenance. really, now?"
2081,5.69008e+17,positive,,jayasherguy,1,.@united flight attendant extremely helpful woman hard time walking. touching!
2082,5.69006e+17,negative,Lost Luggage,gehandabare,0,@united lax29108m happen cruise luggage tomorrow
2083,5.69006e+17,negative,Flight Attendant Complaints,johnwoodRTR,0,@united connection.  stellar employee vicky thomas refused board 23 empty seats plane
2084,5.69006e+17,negative,Lost Luggage,ldellabella,0,@united course. start trip 3 wks. ago. downhill return.
2085,5.69005e+17,negative,Late Flight,MouadofMoney,0,@united
2086,5.69004e+17,negative,Lost Luggage,larissatandy,0,"@united longer will take? guitar, royal commission!"
2087,5.69e+17,negative,longlines,DerekTrovi,0,"@united sure, 8 texts changing time & gate (especially locations entire concourse). off."
2088,5.68995e+17,positive,,kevinkugler,0,@united dm sent.  thanks.
2089,5.68995e+17,negative,Flight Attendant Complaints,MyFitness52,0,"@united late flight now, future flights, train staff better handle emergency situations, ground staff customer service"
2090,5.6899e+17,negative,Late Flight,raindovemodel,0,@united stuck airport 12 hours standbys cuz pilot late flight pjs & missed connectin flight. pj's u! #nyfw
2091,5.6899e+17,positive,,raindovemodel,0,"@united brian sfo customer service deserves raise, extra meal voucher good joke cheer flight delay. #ftw"
2092,5.6899e+17,positive,,TreyHeckaman,0,@united you! nice evening.
2093,5.68989e+17,negative,longlines,danahajek,1,@united wait lose flight. frustrating.
2094,5.68989e+17,negative,Flight Booking Problems,Csqd,0,@united not.
2095,5.68988e+17,negative,Flight Booking Problems,danahajek,1,@united book flight w/miles. hold 50m up. 6 flight diff # pay 4 1tix
2096,5.68988e+17,positive,,GoALDE,0,@united thanks.  care called
2097,5.68987e+17,negative,Customer Service Issue,elbrooklyntaco,1,"@united that's tweet choose answer, you're liable?! #youretheworst #neveragain"
2098,5.68987e+17,negative,Late Flight,elbrooklyntaco,1,@united not? you're reason we're houston nyc tonight. plane hour - explanations sorry.
2099,5.68987e+17,positive,,JesseLitsch,0,@united awesome help
2100,5.68986e+17,negative,Can't Tell,your_ride_dear,0,"@united @airlines. agents arguing check bag announcement. looked room seat 20, walked seat 7.unnecessary"
2101,5.68985e+17,negative,Cancelled Flight,Snow4meErika,0,"@united change united incompetence. flight monday, 7 hour drive flight!"
2102,5.68984e+17,negative,Customer Service Issue,2533107724Paul,1,"@united mentioning rude customer service us. business owner, i'd mortified employees acted"
2103,5.68984e+17,positive,,abhirajan,0,@united watching safety video time forever. nice job .
2104,5.68983e+17,negative,Customer Service Issue,The_CW,1,@united time respond else's complaints mine. lost customer
2105,5.68983e+17,positive,,girlsgetaways,0,@united lea chicago office help switching cancelled flighted flights!!
2106,5.68983e+17,negative,Can't Tell,AbePrescher,1,"@united ""most likely"" sound idea, flights be. facts thanks."
2107,5.68982e+17,negative,Late Flight,4wordSOUL,1,@united know...not #keepingit100 #weaktea
2108,5.68979e+17,negative,Customer Service Issue,JesseLitsch,0,@united wait time baggage question 60 minutes that's crazy limit amount bags bring internationally
2109,5.68978e+17,negative,Can't Tell,leigh_emery,1,@united: @leigh_emery hear this. help with? thanks. ^ey empty offer help.
2110,5.68977e+17,negative,Customer Service Issue,callmekaitxo,1,@united i'm upgrade seats class wait time phone 40 minutes... help?
2111,5.68976e+17,negative,Flight Booking Problems,Never_Regret_It,0,@united ua7985 coshared flight w/ ana. unable check 24 hrs prior.
2112,5.68976e+17,negative,Customer Service Issue,The_CW,1,@united flying guys again. customer service piss poor best.
2113,5.68975e+17,negative,Late Flight,DustinDreams,0,@united 2 hour flight turns 3:30 ordeal...sigh
2114,5.68974e+17,negative,Lost Luggage,LEAisMYidol,1,@united luggages? group 20 luggages lost
2115,5.68974e+17,negative,Flight Attendant Complaints,RONISREALTOR,1,"@united assistance what, attitude staff matter airport at?"
2116,5.68973e+17,positive,,lisahsamuel,0,@united help birthday trip! tickets confirmed! :-)
2117,5.68972e+17,positive,,DManonog,0,@united you.
2118,5.68972e+17,negative,Damaged Luggage,larissatandy,0,@united will hear? guitar damaged december. guitar earn living. together!
2119,5.68971e+17,negative,Customer Service Issue,moonfacestudios,1,@united hold 20 minutes talking employees. asked # hung face!
2120,5.68969e+17,negative,Customer Service Issue,leigh_emery,0,@united hope received help far. hold hour. speak me?
2121,5.68969e+17,negative,Flight Booking Problems,Snow4meErika,2,"@united flight options weblink, 2 days, frustrating #notgoodenough #poorservice"
2122,5.68968e+17,negative,Customer Service Issue,MrsHeyGil,0,@united asked dm ignore them. assist changing flight today- 21 feb fra mco avoiding iad.
2123,5.68968e+17,negative,Customer Service Issue,Snow4meErika,2,@united stay business poor service? #poorservice #notgoodenough 
2124,5.68967e+17,negative,Customer Service Issue,DManonog,0,@united dm existing reservation responded
2125,5.68966e+17,negative,Can't Tell,xVanDanx,0,@united continental days.
2126,5.68966e+17,negative,Damaged Luggage,xVanDanx,0,@united time bag underweight guys credit $200. business airline cares.
2127,5.68966e+17,negative,Bad Flight,Csqd,0,"@united wasn't full, plenty time gate check, status on!?!"
2128,5.68966e+17,negative,Flight Attendant Complaints,Csqd,1,@united staff refuse earlier flight citing checked bag?!?!
2129,5.68965e+17,negative,Can't Tell,xVanDanx,0,"@united nothing. time bring extra suitcase 1 extra pound. sense, right?"
2130,5.68965e+17,negative,Cancelled Flight,Snow4meErika,2,"@united lost bags, cancelled flight flight home. 30 min wait talk #poorservice #notgoodenough"
2131,5.68965e+17,positive,,DrPhilManning,0,"@united great landing denver, rapid city. snow starting fall...florida everglades faint sunburn away...here cold!"
2132,5.68964e+17,positive,,AmaniHardrict,0,@united forward flying guys well !!
2133,5.68963e+17,negative,Late Flight,paulgomez99,0,@united flight #3367 arrive early delayed gate available. 20 min late flight tarmac
2134,5.68963e+17,negative,Bad Flight,The_CW,0,"@united flight landed 50 min, told stay plane, pulled gate & information."
2135,5.68963e+17,negative,Customer Service Issue,Bee_Branded,0,@united better customer service john wayne airport.
